account_id,english_name,year,month,date,monthly_value
392DU,APR.,2025,3,2025-03-01,0.0
392EU,MAY,2025,1,2025-01-01,0.0
392EU,MAY,2025,2,2025-02-01,0.0
392EU,MAY,2025,3,2025-03-01,0.0
392FU,JUN.,2025,1,2025-01-01,0.0
392FU,JUN.,2025,2,2025-02-01,0.0
392FU,JUN.,2025,3,2025-03-01,0.0
392GU,JUL.,2025,1,2025-01-01,0.0
392GU,JUL.,2025,2,2025-02-01,0.0
392GU,JUL.,2025,3,2025-03-01,0.0
392HU,AUG.,2025,1,2025-01-01,0.0
392HU,AUG.,2025,2,2025-02-01,0.0
392HU,AUG.,2025,3,2025-03-01,0.0
392IU,SEP.,2025,1,2025-01-01,0.0
392IU,SEP.,2025,2,2025-02-01,0.0
392IU,SEP.,2025,3,2025-03-01,0.0
392JU,OCT.,2025,1,2025-01-01,0.0
392JU,OCT.,2025,2,2025-02-01,0.0
392JU,OCT.,2025,3,2025-03-01,0.0
392KU,NOV.,2025,1,2025-01-01,0.0
392KU,NOV.,2025,2,2025-02-01,0.0
392KU,NOV.,2025,3,2025-03-01,0.0
392LU,DEC.,2025,1,2025-01-01,0.0
392LU,DEC.,2025,2,2025-02-01,0.0
392LU,DEC.,2025,3,2025-03-01,0.0
3950U,TOTAL,2025,1,2025-01-01,164.0
3950U,TOTAL,2025,2,2025-02-01,173.91666666666669
3950U,TOTAL,2025,3,2025-03-01,183.83333333333334
395AU,JAN.,2025,1,2025-01-01,19.833333333333332
395AU,JAN.,2025,2,2025-02-01,20.666666666666668
395AU,JAN.,2025,3,2025-03-01,21.5
395BU,FEB.,2025,1,2025-01-01,25.25
395BU,FEB.,2025,2,2025-02-01,26.666666666666664
395BU,FEB.,2025,3,2025-03-01,28.083333333333332
395CU,MAR.,2025,1,2025-01-01,21.5
395CU,MAR.,2025,2,2025-02-01,22.166666666666664
395CU,MAR.,2025,3,2025-03-01,22.833333333333332
395DU,APR.,2025,1,2025-01-01,25.166666666666668
395DU,APR.,2025,2,2025-02-01,27.083333333333332
395DU,APR.,2025,3,2025-03-01,29.0
395EU,MAY,2025,1,2025-01-01,12.333333333333332
395EU,MAY,2025,2,2025-02-01,12.0
395EU,MAY,2025,3,2025-03-01,11.666666666666666
395FU,JUN.,2025,1,2025-01-01,9.666666666666668
395FU,JUN.,2025,2,2025-02-01,10.0
395FU,JUN.,2025,3,2025-03-01,10.333333333333334
395GU,JUL.,2025,1,2025-01-01,11.5
395GU,JUL.,2025,2,2025-02-01,12.0
395GU,JUL.,2025,3,2025-03-01,12.5
395HU,AUG.,2025,1,2025-01-01,13.916666666666666
395HU,AUG.,2025,2,2025-02-01,14.916666666666666
395HU,AUG.,2025,3,2025-03-01,15.916666666666666
395IU,SEP.,2025,1,2025-01-01,9.916666666666666
395IU,SEP.,2025,2,2025-02-01,10.833333333333334
395IU,SEP.,2025,3,2025-03-01,11.75
395JU,OCT.,2025,1,2025-01-01,7.75
395JU,OCT.,2025,2,2025-02-01,9.0
395JU,OCT.,2025,3,2025-03-01,10.25
395KU,NOV.,2025,1,2025-01-01,5.416666666666666
395KU,NOV.,2025,2,2025-02-01,6.5
395KU,NOV.,2025,3,2025-03-01,7.583333333333333
395LU,DEC.,2025,1,2025-01-01,1.75
395LU,DEC.,2025,2,2025-02-01,2.0833333333333335
395LU,DEC.,2025,3,2025-03-01,2.416666666666667
3960U,TOTAL,2025,1,2025-01-01,0.0
3960U,TOTAL,2025,2,2025-02-01,0.0
3960U,TOTAL,2025,3,2025-03-01,0.0
396AD,JAN.,2025,1,2025-01-01,20253.416666666668
396AD,JAN.,2025,2,2025-02-01,19516.333333333332
396AD,JAN.,2025,3,2025-03-01,18779.25
396AU,JAN.,2025,1,2025-01-01,0.0
396AU,JAN.,2025,2,2025-02-01,0.0
396AU,JAN.,2025,3,2025-03-01,0.0
396BD,FEB.,2025,1,2025-01-01,-9549.0
396BD,FEB.,2025,2,2025-02-01,-10800.333333333332
396BD,FEB.,2025,3,2025-03-01,-12051.666666666666
396BU,FEB.,2025,1,2025-01-01,0.0
396BU,FEB.,2025,2,2025-02-01,0.0
396BU,FEB.,2025,3,2025-03-01,0.0
396CD,MAR.,2025,1,2025-01-01,692.9166666666667
396CD,MAR.,2025,2,2025-02-01,-1289.1666666666665
396CD,MAR.,2025,3,2025-03-01,-3271.25
396CU,MAR.,2025,1,2025-01-01,0.0
396CU,MAR.,2025,2,2025-02-01,0.0
396CU,MAR.,2025,3,2025-03-01,0.0
396DD,APR.,2025,1,2025-01-01,3177.0
396DD,APR.,2025,2,2025-02-01,465.75
396DD,APR.,2025,3,2025-03-01,-2245.5
396DU,APR.,2025,1,2025-01-01,0.0
396DU,APR.,2025,2,2025-02-01,0.0
396DU,APR.,2025,3,2025-03-01,0.0
396ED,MAY,2025,1,2025-01-01,14219.416666666668
396ED,MAY,2025,2,2025-02-01,13486.0
396ED,MAY,2025,3,2025-03-01,12752.583333333334
396EU,MAY,2025,1,2025-01-01,0.0
396EU,MAY,2025,2,2025-02-01,0.0
396EU,MAY,2025,3,2025-03-01,0.0
396FD,JUN.,2025,1,2025-01-01,-21705.666666666668
396FD,JUN.,2025,2,2025-02-01,-26963.666666666668
396FD,JUN.,2025,3,2025-03-01,-32221.666666666668
396FU,JUN.,2025,1,2025-01-01,0.0
396FU,JUN.,2025,2,2025-02-01,0.0
396FU,JUN.,2025,3,2025-03-01,0.0
396GD,JUL.,2025,1,2025-01-01,4170.25
396GD,JUL.,2025,2,2025-02-01,1168.0
396GD,JUL.,2025,3,2025-03-01,-1834.25
396GU,JUL.,2025,1,2025-01-01,0.0
396GU,JUL.,2025,2,2025-02-01,0.0
396GU,JUL.,2025,3,2025-03-01,0.0
396HD,AUG.,2025,1,2025-01-01,15654.166666666666
396HD,AUG.,2025,2,2025-02-01,14658.749999999998
396HD,AUG.,2025,3,2025-03-01,13663.333333333332
396HU,AUG.,2025,1,2025-01-01,0.0
396HU,AUG.,2025,2,2025-02-01,0.0
396HU,AUG.,2025,3,2025-03-01,0.0
396ID,SEP.,2025,1,2025-01-01,-327.5833333333335
396ID,SEP.,2025,2,2025-02-01,-2425.166666666667
396ID,SEP.,2025,3,2025-03-01,-4522.75
396IU,SEP.,2025,1,2025-01-01,0.0
396IU,SEP.,2025,2,2025-02-01,0.0
396IU,SEP.,2025,3,2025-03-01,0.0
396JD,OCT.,2025,1,2025-01-01,916.25
396JD,OCT.,2025,2,2025-02-01,-1319.0
396JD,OCT.,2025,3,2025-03-01,-3554.25
396JU,OCT.,2025,1,2025-01-01,0.0
396JU,OCT.,2025,2,2025-02-01,0.0
396JU,OCT.,2025,3,2025-03-01,0.0
396KD,NOV.,2025,1,2025-01-01,4147.333333333333
396KD,NOV.,2025,2,2025-02-01,4726.666666666667
396KD,NOV.,2025,3,2025-03-01,5306.0
396KU,NOV.,2025,1,2025-01-01,0.0
396KU,NOV.,2025,2,2025-02-01,0.0
396KU,NOV.,2025,3,2025-03-01,0.0
396LD,DEC.,2025,1,2025-01-01,-1195.5
396LD,DEC.,2025,2,2025-02-01,-2291.5
396LD,DEC.,2025,3,2025-03-01,-3387.5
396LU,DEC.,2025,1,2025-01-01,0.0
396LU,DEC.,2025,2,2025-02-01,0.0
396LU,DEC.,2025,3,2025-03-01,0.0
400000G,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2025,1,2025-01-01,295306.0833333334
400000G,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2025,2,2025-02-01,317083.75
400000G,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2025,3,2025-03-01,338861.4166666667
400000S,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2025,1,2025-01-01,1678332.8333333333
400000S,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2025,2,2025-02-01,1690458.6666666667
400000S,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2025,3,2025-03-01,1702584.5
400000XG,TOTAL GROSS PROFIT,2025,1,2025-01-01,295306.0833333334
400000XG,TOTAL GROSS PROFIT,2025,2,2025-02-01,317083.75
400000XG,TOTAL GROSS PROFIT,2025,3,2025-03-01,338861.4166666667
400000XS,TOTAL SALES,2025,1,2025-01-01,1678332.8333333333
400000XS,TOTAL SALES,2025,2,2025-02-01,1690458.6666666667
400000XS,TOTAL SALES,2025,3,2025-03-01,1702584.5
40000G,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2025,1,2025-01-01,1994.4999999999998
40000G,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2025,2,2025-02-01,1903.8333333333333
40000G,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2025,3,2025-03-01,1813.1666666666665
40000S,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2025,1,2025-01-01,40085.416666666664
40000S,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2025,2,2025-02-01,37789.083333333336
40000S,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2025,3,2025-03-01,35492.75
40000U,TOTAL MITSUBISHI CARS RETAIL (LINES 2  THRU 4),2025,1,2025-01-01,1.9166666666666667
40000U,TOTAL MITSUBISHI CARS RETAIL (LINES 2  THRU 4),2025,2,2025-02-01,1.8333333333333333
40000U,TOTAL MITSUBISHI CARS RETAIL (LINES 2  THRU 4),2025,3,2025-03-01,1.75
41000G,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,1,2025-01-01,45204.41666666667
41000G,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,2,2025-02-01,45930.25
41000G,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,3,2025-03-01,46656.083333333336
41000S,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,1,2025-01-01,948656.5
41000S,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,2,2025-02-01,964792.5833333333
41000S,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,3,2025-03-01,980928.6666666666
41000U,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,1,2025-01-01,20.333333333333332
41000U,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,2,2025-02-01,20.666666666666668
41000U,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,3,2025-03-01,21.0
41500G,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2025,1,2025-01-01,47198.916666666664
41500G,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2025,2,2025-02-01,47834.083333333336
41500G,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2025,3,2025-03-01,48469.25
41500S,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2025,1,2025-01-01,988741.9166666666
41500S,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2025,2,2025-02-01,1002581.6666666666
41500S,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2025,3,2025-03-01,1016421.4166666666
41500U,"TOTAL MITSUBISHI RETAIL (LINES 5,  16 & 17)",2025,1,2025-01-01,22.25
41500U,"TOTAL MITSUBISHI RETAIL (LINES 5,  16 & 17)",2025,2,2025-02-01,22.5
41500U,"TOTAL MITSUBISHI RETAIL (LINES 5,  16 & 17)",2025,3,2025-03-01,22.75
42000G,TOTAL MIT. NEW (LINES 18 THRU 20),2025,1,2025-01-01,47198.916666666664
42000G,TOTAL MIT. NEW (LINES 18 THRU 20),2025,2,2025-02-01,47834.083333333336
42000G,TOTAL MIT. NEW (LINES 18 THRU 20),2025,3,2025-03-01,48469.25
42000S,TOTAL MIT. NEW (LINES 18 THRU 20),2025,1,2025-01-01,988741.9166666666
42000S,TOTAL MIT. NEW (LINES 18 THRU 20),2025,2,2025-02-01,1002581.6666666666
42000S,TOTAL MIT. NEW (LINES 18 THRU 20),2025,3,2025-03-01,1016421.4166666666
42000T,NV Target,2025,1,2025-01-01,0.0
42000T,NV Target,2025,2,2025-02-01,0.0
42000T,NV Target,2025,3,2025-03-01,0.0
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),2025,1,2025-01-01,22.25
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),2025,2,2025-02-01,22.5
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),2025,3,2025-03-01,22.75
43000G,TOTAL F&I NEW (LINES 23 THRU 29),2025,1,2025-01-01,43385.0
43000G,TOTAL F&I NEW (LINES 23 THRU 29),2025,2,2025-02-01,41933.5
43000G,TOTAL F&I NEW (LINES 23 THRU 29),2025,3,2025-03-01,40482.0
43000S,TOTAL F & I NEW,2025,1,2025-01-01,62015.91666666667
43000S,TOTAL F & I NEW,2025,2,2025-02-01,60769.25
43000S,TOTAL F & I NEW,2025,3,2025-03-01,59522.583333333336
43000U,TOTAL F&I NEW (LINES 23 THRU 29),2025,1,2025-01-01,0.0
43000U,TOTAL F&I NEW (LINES 23 THRU 29),2025,2,2025-02-01,0.0
43000U,TOTAL F&I NEW (LINES 23 THRU 29),2025,3,2025-03-01,0.0
43500G,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2025,1,2025-01-01,90583.91666666667
43500G,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2025,2,2025-02-01,89767.58333333333
43500G,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2025,3,2025-03-01,88951.25
43500S,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2025,1,2025-01-01,1050757.8333333333
43500S,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2025,2,2025-02-01,1063350.9166666667
43500S,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2025,3,2025-03-01,1075944.0
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,2025,1,2025-01-01,90583.91666666667
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,2025,2,2025-02-01,89767.58333333333
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,2025,3,2025-03-01,88951.25
43500XS,TOTAL NEW VEHICLE DEPT,2025,1,2025-01-01,1050757.8333333333
43500XS,TOTAL NEW VEHICLE DEPT,2025,2,2025-02-01,1063350.9166666667
43500XS,TOTAL NEW VEHICLE DEPT,2025,3,2025-03-01,1075944.0
44000G,TOTAL USED RETAIL (LINES 33 THRU 38),2025,1,2025-01-01,99354.33333333333
44000G,TOTAL USED RETAIL (LINES 33 THRU 38),2025,2,2025-02-01,118182.66666666666
44000G,TOTAL USED RETAIL (LINES 33 THRU 38),2025,3,2025-03-01,137011.0
44000S,TOTAL USED RETAIL (LINES 33 THRU 38),2025,1,2025-01-01,438002.8333333334
44000S,TOTAL USED RETAIL (LINES 33 THRU 38),2025,2,2025-02-01,436002.75
44000S,TOTAL USED RETAIL (LINES 33 THRU 38),2025,3,2025-03-01,434002.6666666667
44000U,TOTAL USED RETAIL (LINES 33  THRU 38),2025,1,2025-01-01,24.083333333333332
44000U,TOTAL USED RETAIL (LINES 33  THRU 38),2025,2,2025-02-01,24.416666666666668
44000U,TOTAL USED RETAIL (LINES 33  THRU 38),2025,3,2025-03-01,24.75
4400G,Less: Charge Backs - New,2025,1,2025-01-01,0.0
4400G,Less: Charge Backs - New,2025,2,2025-02-01,0.0
4400G,Less: Charge Backs - New,2025,3,2025-03-01,0.0
44500G,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,1,2025-01-01,99354.33333333333
44500G,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,2,2025-02-01,118182.66666666666
44500G,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,3,2025-03-01,137011.0
44500S,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,1,2025-01-01,438002.8333333334
44500S,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,2,2025-02-01,436002.75
44500S,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,3,2025-03-01,434002.6666666667
44500U,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,1,2025-01-01,24.083333333333332
44500U,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,2,2025-02-01,24.416666666666668
44500U,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,3,2025-03-01,24.75
445500G,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,1,2025-01-01,0.0
445500G,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,2,2025-02-01,0.0
445500G,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,3,2025-03-01,0.0
445500S,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,1,2025-01-01,0.0
445500S,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,2,2025-02-01,0.0
445500S,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,3,2025-03-01,0.0
445500U,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,1,2025-01-01,0.0
445500U,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,2,2025-02-01,0.0
445500U,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,3,2025-03-01,0.0
446000G,SUB-TOTAL OTHER MAKES(LINES 55 THRU 58),2025,1,2025-01-01,0.0
446000G,SUB-TOTAL OTHER MAKES(LINES 55 THRU 58),2025,2,2025-02-01,0.0
446000G,SUB-TOTAL OTHER MAKES(LINES 55 THRU 58),2025,3,2025-03-01,0.0
446000S,SUB-TOTAL OTHER MAKES(LINES 55 THRU 58),2025,1,2025-01-01,0.0
446000S,SUB-TOTAL OTHER MAKES(LINES 55 THRU 58),2025,2,2025-02-01,0.0
446000S,SUB-TOTAL OTHER MAKES(LINES 55 THRU 58),2025,3,2025-03-01,0.0
446000U,SUB-TOTAL OTHER MAKES(LINES 55  THRU 58),2025,1,2025-01-01,0.0
446000U,SUB-TOTAL OTHER MAKES(LINES 55  THRU 58),2025,2,2025-02-01,0.0
446000U,SUB-TOTAL OTHER MAKES(LINES 55  THRU 58),2025,3,2025-03-01,0.0
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",2025,1,2025-01-01,19387.5
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",2025,2,2025-02-01,20131.0
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",2025,3,2025-03-01,20874.5
44600S,TOTAL F & I USED,2025,1,2025-01-01,27060.833333333336
44600S,TOTAL F & I USED,2025,2,2025-02-01,28139.75
44600S,TOTAL F & I USED,2025,3,2025-03-01,29218.666666666668
44600U,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",2025,1,2025-01-01,0.0
44600U,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",2025,2,2025-02-01,0.0
44600U,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",2025,3,2025-03-01,0.0
44700G,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2025,1,2025-01-01,118741.83333333333
44700G,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2025,2,2025-02-01,138313.66666666666
44700G,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2025,3,2025-03-01,157885.5
44700S,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2025,1,2025-01-01,465063.6666666666
44700S,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2025,2,2025-02-01,464142.5
44700S,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2025,3,2025-03-01,463221.3333333333
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,2025,1,2025-01-01,118741.83333333333
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,2025,2,2025-02-01,138313.66666666666
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,2025,3,2025-03-01,157885.5
44700XS,TOTAL USED VEHICLE DEPT,2025,1,2025-01-01,465063.6666666666
44700XS,TOTAL USED VEHICLE DEPT,2025,2,2025-02-01,464142.5
44700XS,TOTAL USED VEHICLE DEPT,2025,3,2025-03-01,463221.3333333333
44800G,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2025,1,2025-01-01,209325.75
44800G,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2025,2,2025-02-01,228081.25
44800G,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2025,3,2025-03-01,246836.75
44800S,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2025,1,2025-01-01,1515821.5
44800S,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2025,2,2025-02-01,1527493.4166666665
44800S,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2025,3,2025-03-01,1539165.3333333333
44800U,TOTAL NEW & USED VEHICLE(LINES  31 & 62),2025,1,2025-01-01,46.333333333333336
44800U,TOTAL NEW & USED VEHICLE(LINES  31 & 62),2025,2,2025-02-01,46.916666666666664
44800U,TOTAL NEW & USED VEHICLE(LINES  31 & 62),2025,3,2025-03-01,47.5
45000G,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,1,2025-01-01,54233.416666666664
45000G,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,2,2025-02-01,54179.083333333336
45000G,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,3,2025-03-01,54124.75
45000S,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,1,2025-01-01,68826.75
45000S,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,2,2025-02-01,69134.5
45000S,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,3,2025-03-01,69442.25
45000U,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,1,2025-01-01,338.66666666666663
45000U,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,2,2025-02-01,347.25
45000U,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,3,2025-03-01,355.8333333333333
4511G,Used Vehicles - Retail Reconditioning (Non CPO),2025,1,2025-01-01,-21514.583333333332
4511G,Used Vehicles - Retail Reconditioning (Non CPO),2025,2,2025-02-01,-20825.666666666668
4511G,Used Vehicles - Retail Reconditioning (Non CPO),2025,3,2025-03-01,-20136.75
4512G,Used Vehicles - Retail Reconditioning (CPO),2025,1,2025-01-01,-814.3333333333334
4512G,Used Vehicles - Retail Reconditioning (CPO),2025,2,2025-02-01,-1038.9166666666667
4512G,Used Vehicles - Retail Reconditioning (CPO),2025,3,2025-03-01,-1263.5
4513G,Used Vehicles - Retail Reconditioning (Other Makes),2025,1,2025-01-01,0.0
4513G,Used Vehicles - Retail Reconditioning (Other Makes),2025,2,2025-02-01,0.0
4513G,Used Vehicles - Retail Reconditioning (Other Makes),2025,3,2025-03-01,0.0
4531G,Adjustments - Used Vehicles Inventory,2025,1,2025-01-01,0.0
4531G,Adjustments - Used Vehicles Inventory,2025,2,2025-02-01,0.0
4531G,Adjustments - Used Vehicles Inventory,2025,3,2025-03-01,0.0
45500G,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,1,2025-01-01,57336.91666666667
45500G,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,2,2025-02-01,57236.25
45500G,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,3,2025-03-01,57135.583333333336
45500S,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,1,2025-01-01,82314.75
45500S,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,2,2025-02-01,82232.41666666666
45500S,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,3,2025-03-01,82150.08333333333
45500U,"TOTAL SERVICE DEPARTMENT (LINES 7
 THRU 13)",2025,1,2025-01-01,338.66666666666663
45500U,"TOTAL SERVICE DEPARTMENT (LINES 7
 THRU 13)",2025,2,2025-02-01,347.25
45500U,"TOTAL SERVICE DEPARTMENT (LINES 7
 THRU 13)",2025,3,2025-03-01,355.8333333333333
45500XG,TOTAL GROSS PROFIT,2025,1,2025-01-01,57336.91666666667
45500XG,TOTAL GROSS PROFIT,2025,2,2025-02-01,57236.25
45500XG,TOTAL GROSS PROFIT,2025,3,2025-03-01,57135.583333333336
45500XS,TOTAL SALES,2025,1,2025-01-01,82314.75
45500XS,TOTAL SALES,2025,2,2025-02-01,82232.41666666666
45500XS,TOTAL SALES,2025,3,2025-03-01,82150.08333333333
46000G,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,1,2025-01-01,0.0
46000G,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,2,2025-02-01,0.0
46000G,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,3,2025-03-01,0.0
46000S,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,1,2025-01-01,0.0
46000S,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,2,2025-02-01,0.0
46000S,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,3,2025-03-01,0.0
46000U,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,1,2025-01-01,0.0
46000U,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,2,2025-02-01,0.0
46000U,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,3,2025-03-01,0.0
46000XG,TOTAL GROSS PROFIT - BODY SHOP DEPT.,2025,1,2025-01-01,0.0
46000XG,TOTAL GROSS PROFIT - BODY SHOP DEPT.,2025,2,2025-02-01,0.0
46000XG,TOTAL GROSS PROFIT - BODY SHOP DEPT.,2025,3,2025-03-01,0.0
46000XS,TOTAL BODY SHOP,2025,1,2025-01-01,0.0
46000XS,TOTAL BODY SHOP,2025,2,2025-02-01,0.0
46000XS,TOTAL BODY SHOP,2025,3,2025-03-01,0.0
47000G,TOTAL P&A (LINES 16 THRU 27),2025,1,2025-01-01,28643.416666666664
47000G,TOTAL P&A (LINES 16 THRU 27),2025,2,2025-02-01,31766.25
47000G,TOTAL P&A (LINES 16 THRU 27),2025,3,2025-03-01,34889.08333333333
47000S,TOTAL P&A (LINES 16 THRU 27),2025,1,2025-01-01,80196.58333333333
47000S,TOTAL P&A (LINES 16 THRU 27),2025,2,2025-02-01,80732.83333333333
47000S,TOTAL P&A (LINES 16 THRU 27),2025,3,2025-03-01,81269.08333333333
47000U,TOTAL P&A (LINES 16 THRU 27),2025,1,2025-01-01,63.916666666666664
47000U,TOTAL P&A (LINES 16 THRU 27),2025,2,2025-02-01,67.41666666666666
47000U,TOTAL P&A (LINES 16 THRU 27),2025,3,2025-03-01,70.91666666666666
4750G,Less: Charge Backs - Used,2025,1,2025-01-01,0.0
4750G,Less: Charge Backs - Used,2025,2,2025-02-01,0.0
4750G,Less: Charge Backs - Used,2025,3,2025-03-01,0.0
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2025,1,2025-01-01,85980.33333333334
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2025,2,2025-02-01,89002.5
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2025,3,2025-03-01,92024.66666666667
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2025,1,2025-01-01,162511.3333333333
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2025,2,2025-02-01,162965.25
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2025,3,2025-03-01,163419.16666666666
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,2025,1,2025-01-01,28643.416666666664
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,2025,2,2025-02-01,31766.25
